FILENAME,TITLE,SOURCE,DATE PUBLISHED,URL
ATLANTIC/SomedayYouMightBeAbleTo.txt,"Someday, You Might Be Able to Eat Your Way Out of a Cold",ATLANTIC,2023-02-02,https://www.theatlantic.com/science/archive/2023/02/immunometabolism-infections-disease-food-nutrition-treatment/672920/
ATLANTIC/TheMostMysteriousPartOfThe.txt,The Most Mysterious Part of the Moon Isn’t Where You Think,ATLANTIC,2023-02-06,https://www.theatlantic.com/science/archive/2023/02/moon-dark-far-side-nasa-shadowcam-photos/672953/
ATLANTIC/ADistinctlyHumanTraitThatMight.txt,A ‘Distinctly Human’ Trait That Might Actually Be Universal,ATLANTIC,2023-02-09,https://www.theatlantic.com/science/archive/2023/02/animal-hygiene-behavior-germs-disgust-response/673005/
ATLANTIC/TheCostOfKillingTinyFish.txt,The Cost of Killing Tiny Fish,ATLANTIC,2023-02-12,https://www.theatlantic.com/science/archive/2023/02/net-spill-menhaden-fishing-striped-bass/673022/
ATLANTIC/EaglesAreFallingBearsAreGoing.txt,"Eagles Are Falling, Bears Are Going Blind",ATLANTIC,2023-02-15,https://www.theatlantic.com/science/archive/2023/02/avian-bird-flu-virus-outbreak-epidemic/673058/
ATLANTIC/BirdFluLeavesTheWorldWith.txt,Bird Flu Leaves the World With an Existential Choice,ATLANTIC,2023-02-17,https://www.theatlantic.com/science/archive/2023/02/bird-flu-avian-influenza-research-covid-lab-leak/673109/
ATLANTIC/PaleotsunamisOfferAQuietWarning.txt,Paleotsunamis Offer a Quiet Warning,ATLANTIC,2023-02-18,https://www.theatlantic.com/science/archive/2023/02/paleotsunami-research-warnings-natural-disasters/673114/
ATLANTIC/ABasicPremiseOfAnimalConservation.txt,A Basic Premise of Animal Conservation Looks Shakier Than Ever,ATLANTIC,2023-02-22,https://www.theatlantic.com/science/archive/2023/02/wild-animal-species-conservation-native-range-habitats/673153/
ATLANTIC/ACognitiveRevolutionInAnimalResearch.txt,A Cognitive Revolution in Animal Research,ATLANTIC,2023-03-19,https://www.theatlantic.com/science/archive/2023/03/animal-behavioral-science-personalities/673432/
CBC/BatsGrowlLikeDeathMetalSingers.txt,Bats growl like death metal singers to communicate with each other,CBC,2022-12-02,https://www.cbc.ca/radio/quirks/dec-3-growling-bats-seeing-an-exoplanet-s-atmosphere-making-lab-coats-fabulous-and-more-1.6671323/bats-growl-like-death-metal-singers-to-communicate-with-each-other-1.6672050
CBC/BlackHolesAreMessyEatersTwo.txt,"Black holes are messy eaters, two studies show",CBC,2023-04-28,https://www.cbc.ca/radio/quirks/black-holes-jet-stars-1.6825805
CBC/EuropesJuiceMissionWillGetUs.txt,Europe's JUICE mission will get us closer to searching for life inside other worlds,CBC,2023-04-14,https://www.cbc.ca/radio/quirks/europe-s-juice-mission-will-get-us-closer-to-searching-for-life-inside-other-worlds-1.6810509
CBC/AiScientistBringsUsAStep.txt,'AI scientist' brings us a step closer to the age of machine-generated scientific discovery,CBC,2023-04-14,https://www.cbc.ca/radio/quirks/artificial-intelligence-ai-scientist-1.6811085
CBC/SomePlanetsCouldSupportLifeIn.txt,"Some planets could support life in a narrow twilight zone, study suggests",CBC,2023-03-31,https://www.cbc.ca/radio/quirks/habitable-planet-terminator-zone-twilight-zone-1.6797321
CBC/NewBookExploresTheUniqueBiology.txt,New book explores the unique biology and uncertain fate of Australia's iconic koala,CBC,2023-03-17,https://www.cbc.ca/radio/quirks/koala-book-danielle-clode-1.6782271
CBC/MarkingsOnTheLegAndButt.txt,"Markings on the leg and butt bones of early riders indicate people started riding horses 5,000 years ago",CBC,2023-03-17,https://www.cbc.ca/radio/quirks/research-earliest-horse-riders-1.6782485
CBC/FungiMayNotZombifyYouBut.txt,"Fungi may not zombify you, but they can be deadly pathogens",CBC,2023-03-03,https://www.cbc.ca/radio/quirks/feb-25-giraffe-romance-co2-record-interruption-stone-age-farmer-violence-and-more-1.6758257/fungi-may-not-zombify-you-but-they-can-be-deadly-pathogens-1.6764657
CBC/FossilsPaintThePictureOfGorillasized.txt,Fossils paint the picture of gorilla-sized penguins that once roamed New Zealand,CBC,2023-02-17,https://www.cbc.ca/radio/quirks/feb-18-super-size-penguins-planning-a-mission-to-uranus-an-egyptian-embalming-workshop-and-more-1.6751366/fossils-paint-the-picture-of-gorilla-sized-penguins-that-once-roamed-new-zealand-1.6752437
CBC/ScientistsCanDetectAnimalSpeciesBy.txt,Scientists can detect animal species by vacuuming their DNA out of the air,CBC,2022-01-09,https://www.cbc.ca/news/science/edna-vacuum-air-1.6307663
CBC/ResearchersNeedHelpToDetermineWhich.txt,Researchers need help to determine which birds are most at risk from climate change. Here's what you can do,CBC,2023-04-13,https://www.cbc.ca/news/canada/windsor/bird-migration-timing-climate-1.6800129
CBC/NewStudyIndicatesChemicalsFromGrocery.txt,New study indicates chemicals from grocery stickers may be leaching into foods. Here's what you need to know,CBC,2023-04-06,https://www.cbc.ca/news/canada/kitchener-waterloo/bps-food-labels-1.6792373
CBC/WhyPlantNativeSeedsInYour.txt,Why plant native seeds in your backyard? This B.C. ethnobotanist explains,CBC,2023-04-16,https://www.cbc.ca/news/canada/british-columbia/native-plants-garden-spring-1.6809917
CBC/IsItJustClutterOrDo.txt,Is it just clutter or do you have a hoarding disorder? A counsellor explains,CBC,2023-04-02,https://www.cbc.ca/news/canada/british-columbia/spring-cleaning-clutter-hoarding-disorder-1.6797098
CBC/WhoWasBehindTheCyberattackOn.txt,Who was behind the cyberattack on N.L.'s health-care system? A security expert explains,CBC,2023-03-17,https://www.cbc.ca/news/canada/newfoundland-labrador/nl-cyberattack-explained-1.6781977
CBC/SoManyPeopleHaveDumpedTheir.txt,"So many people have dumped their pet turtles that it's threatening B.C. species, says biologist",CBC,2023-05-08,https://www.cbc.ca/news/canada/invasive-turtles-pets-bc-1.6831313
CBC/WhyDisposableVapesAreBecomingAn.txt,Why disposable vapes are becoming an environmental liability,CBC,2023-05-05,https://www.cbc.ca/news/science/what-on-earth-disposable-vapes-1.6832312
CBC/Meet2PhdStudentsWhoAre.txt,Meet 2 PhD students who are trying to make environmental field work more accessible,CBC,2023-04-28,https://www.cbc.ca/news/science/what-on-earth-environmental-field-work-1.6824554
CBC/RestoringNatureCanLeadToFewer.txt,"Restoring nature can lead to fewer road repairs, Alberta study shows",CBC,2023-04-13,https://www.cbc.ca/news/science/what-on-earth-road-repairs-flooding-1.6809436
CBC/StudentsSayMisinformationAboundsOnlineExperts.txt,Students say misinformation abounds online. Experts say critical thinking helps them navigate it,CBC,2023-05-15,https://www.cbc.ca/news/canada/education-mis-disinformation-1.6836531
CBC/LithiumCoinedTheNewOilIs.txt,"Lithium, coined 'the new oil,' is shifting global markets. Here's what you need to know about it",CBC,2023-05-14,https://www.cbc.ca/news/climate/lithium-in-the-world-1.6841339
CBC/FeelSickWhenYouPlayVr.txt,Feel sick when you play VR? It's pretty common and this Waterloo researcher wants to know why,CBC,2023-05-13,https://www.cbc.ca/news/canada/kitchener-waterloo/university-waterloo-virtual-reality-vr-cybersickness-why-study-1.6840293
CBC/YesBcItsHotOutThere.txt,"Yes B.C., it's hot out there — but here's why meteorologists aren't calling it a 'heat dome'",CBC,2023-05-13,https://www.cbc.ca/news/canada/british-columbia/bc-not-a-heat-dome-1.6840632
CBC/HeadOfInternationalAtomicEnergyAgency.txt,Head of international atomic energy agency warns of 'enormous suffering' if Ukrainian plant fails,CBC,2023-05-14,https://www.cbc.ca/news/politics/zaporizhzhia-nuclear-russia-ukraine-iaea-1.6841423
CBC/ScientistsSetSailToFindOut.txt,Scientists set sail to find out if these 'unbelievably cute' marine porpoises still exist,CBC,2023-05-10,https://www.cbc.ca/radio/asithappens/vaquita-porpoise-2023-expedition-1.6838828
CBC/AFormerFirefightersNewToolCould.txt,A former firefighter's new tool could help communities plan for wildfires before they start,CBC,2023-05-09,https://www.cbc.ca/radio/thecurrent/firefighter-tool-communities-plan-wildfires-1.6837318
CBC/CanadasElectronicWasteMoreThanTripled.txt,"Canada's electronic waste more than tripled in 20 years, UW study indicates",CBC,2023-05-09,https://www.cbc.ca/news/canada/kitchener-waterloo/university-waterloo-electronic-waste-1.6835910
CBC/WomansDnaDiscoveredIn20000Year.txt,"Woman's DNA discovered in 20,000 year old deer-tooth pendant",CBC,2023-05-05,https://www.cbc.ca/radio/quirks/pendant-ancient-dna-1.6832580
CBC/HowDoYouTallyUpForestrys.txt,How do you tally up forestry's climate impact? Watchdog calls for more transparency,CBC,2023-05-04,https://www.cbc.ca/news/science/forestry-emissions-logging-boreal-1.6831088
CBC/VerticalFarmingOffersTheProspectOf.txt,"Vertical farming offers the prospect of strawberry fields forever, B.C. farmer says",CBC,2023-05-02,https://www.cbc.ca/news/canada/british-columbia/vertical-farming-strawberrry-fields-forever-1.6828585
CBC/WhyScientistsSuggestYouTakeSpace.txt,Why scientists suggest you take space sex ed before blasting off,CBC,2023-05-02,https://www.cbc.ca/radio/thecurrent/space-tourism-sex-1.6824571
CBC/WhySpacexsStarshipLaunchWasHailed.txt,Why SpaceX's Starship launch was hailed as both a great success and a colossal mess,CBC,2023-04-27,https://www.cbc.ca/news/science/spacex-starship-success-1.6823172
CBC/InsideTheDenEdmontonsUrbanCoyotes.txt,"Inside the den: Edmonton's urban coyotes rear their young close to human habitat, study finds",CBC,2023-04-08,https://www.cbc.ca/news/canada/edmonton/edmonton-coyote-den-selection-research-conflict-1.6803397
CBC/OilsandsEmissions65HigherThanTallied.txt,"Oilsands emissions 65% higher than tallied by current measuring methods, study suggests",CBC,2023-04-24,https://www.cbc.ca/news/canada/calgary/oilsands-emissions-measurment-underestimated-study-1.6820451
CBC/StudySuggestsLobsterMayBeAble.txt,Study suggests lobster may be able to adapt to warming ocean temperatures,CBC,2023-03-23,https://www.cbc.ca/news/canada/nova-scotia/lobster-may-be-able-to-cope-with-warming-ocean-study-1.6786264
CBC/StudyRevealsGlobalAlgaeBloomsAre.txt,"Study reveals global algae blooms are growing, and warming waters may be to blame",CBC,2023-03-02,https://www.cbc.ca/news/science/phytoplankton-blooms-grow-climate-change-1.6764789
CBC/NotoriousCreepingBellflowerIsBeautifulAnd.txt,Notorious creeping bellflower is beautiful and difficult to get rid of in Sask.,CBC,2023-05-22,https://www.cbc.ca/news/canada/saskatchewan/creeping-bellflower-how-to-remove-1.6851398
CBC/AtCurrentRates5KeyClimate.txt,"At current rates, 5 key climate tipping points are already possible, new study warns",CBC,2022-09-12,https://www.cbc.ca/news/science/tipping-point-climate-change-paris-agreement-1.6577630
CBC/RaisingSonsIsDrainingKillerWhale.txt,"Raising sons is draining killer whale mothers, study finds",CBC,2023-02-08,https://www.cbc.ca/news/science/southern-resident-killer-whales-reproduction-1.6740030
CBC/RiseInExtremeWildfiresLinkedDirectly.txt,Rise in extreme wildfires linked directly to emissions from oil companies in new study,CBC,2023-05-24,https://www.cbc.ca/news/canada/wildfires-climate-change-carbon-88-1.6852178
CNN/BatsUseTheSameTechniquesAs.txt,"      Bats use the same techniques as death metal singers to vocalize, study finds    ",CNN,2022-11-29,https://www.cnn.com/2022/11/29/world/bats-death-metal-growls-scn-trnd/index.html
CNN/UniqueFossilSiteDiscoveredInWales.txt,      Unique fossil site discovered in Wales reveals early life forms    ,CNN,2023-05-01,https://www.cnn.com/2023/05/01/world/wales-fossil-site-scn/index.html
CNN/BuriedTreasureIncludingNearly200Roman.txt,"      Buried treasure, including nearly 200 Roman coins, found in Italy    ",CNN,2023-05-01,https://www.cnn.com/2023/05/01/world/roman-coins-buried-treasure-italy-scn/index.html
CNN/TheSearchFor100000NewSpecies.txt,"      The search for 100,000 new species in Earth’s oceans    ",CNN,2023-04-29,https://www.cnn.com/2023/04/29/world/ocean-species-science-newsletter-wt-scn/index.html
CNN/AlmostTwothirdsOfElephantHabitatLost.txt,"      Almost two-thirds of elephant habitat lost across Asia, study finds    ",CNN,2023-04-27,https://www.cnn.com/2023/04/27/asia/elephant-habitat-loss-asia-scn-intl-hnk/index.html
CNN/WhyTheNorthernAndSouthernLights.txt,      Why the northern and southern lights appear to be so active right now    ,CNN,2023-04-24,https://www.cnn.com/2023/04/24/world/aurora-northern-southern-lights-explainer-scn/index.html
CNN/RisingSeaLevelsMayHaveForced.txt,      Rising sea levels may have forced the Vikings out of a successful settlement    ,CNN,2023-04-18,https://www.cnn.com/2023/04/18/world/vikings-greenland-rising-sea-levels-scn/index.html
CNN/ElephantSealsEnterSleepSpiralDuring.txt,      Elephant seals enter ‘sleep spiral’ during deep ocean dives    ,CNN,2023-04-20,https://www.cnn.com/2023/04/20/world/sleep-diving-seals-scn/index.html
CNN/WhenYouGiveAWormWeed.txt,"      When you give a worm weed, it gets the munchies, researchers find    ",CNN,2023-04-20,https://www.cnn.com/2023/04/20/world/worms-munchies-study-scn/index.html
CNN/PlantsThatDevourInsectsCouldBe.txt,      Plants that devour insects could be luring prey with signature scents    ,CNN,2023-04-19,https://www.cnn.com/2023/04/19/world/carnivorous-pitcher-plants-scents-scn/index.html
CNN/BatsAreAnEvolutionaryMysteryThis.txt,      Bats are an evolutionary mystery. This fossil could fill in a piece of the puzzle    ,CNN,2023-04-13,https://www.cnn.com/2023/04/13/americas/oldest-known-bat-fossils-reveal-new-species-scn/index.html
CNN/3000YearoldHairsHoldTheOldestClues.txt,"      3,000-year-old hairs hold the oldest clues about psychoactive drug use in Europe    ",CNN,2023-04-10,https://www.cnn.com/2023/04/10/world/ancient-drug-use-hair-europe-scn/index.html
CNN/YourPollenAllergiesAreOverwhelmingThis.txt,      Your pollen allergies are overwhelming? This might be why    ,CNN,2023-03-08,https://www.cnn.com/2023/03/08/health/allergy-season-early-pollen-wellness-climate/index.html
CNN/MessyEatingHabitsMightRevealElusive.txt,      Messy eating habits might reveal elusive black hole    ,CNN,2023-04-25,https://www.cnn.com/2023/04/25/world/intermediate-mass-black-holes-scn/index.html
CNN/MarsupialSabertoothHadMassiveCaninesWith.txt,      ‘Marsupial sabertooth’ had massive canines with roots that grew over the top of its skull    ,CNN,2023-03-21,https://www.cnn.com/2023/03/21/world/marsupial-sabertooth-vision-scn/index.html
CNN/EarthsDriestPlaceShowsWhyIt.txt,      Earth’s driest place shows why it may be harder than we thought to find signs of life on Mars    ,CNN,2023-02-21,https://www.cnn.com/2023/02/21/world/atacama-desert-life-mars-scn/index.html
CNN/NoAliensArentHereHeresWhat.txt,"      No, aliens aren’t here. Here’s what high-altitude balloons are used for    ",CNN,2023-02-14,https://www.cnn.com/2023/02/14/world/spy-balloon-science-weather-uses-scn/index.html
CNN/DoesHavingATeenFeelLike.txt,"      Does having a teen feel like living with a chimpanzee? You may not be far off, study shows    ",CNN,2023-01-30,https://www.cnn.com/2023/01/30/health/teens-chimpanzees-scn-wellness/index.html
CNN/AddingExerciseIntoTreatmentMayReduce.txt,"      Adding exercise into treatment may reduce substance use, study shows    ",CNN,2023-04-26,https://www.cnn.com/2023/04/26/health/physical-activity-addiction-wellness/index.html
CNN/HumanDnaCanNowBePulled.txt,      Human DNA can now be pulled from thin air or a footprint on the beach. Here’s what that could mean    ,CNN,2023-05-15,https://www.cnn.com/2023/05/15/health/human-dna-captured-from-air-scn/index.html
CNN/UpdatedHumanDnaMapCapturesDiversity.txt,      Updated human DNA map captures diversity of life    ,CNN,2023-05-13,https://www.cnn.com/2023/05/13/world/human-pangenome-science-newsletter-scn/index.html
CNN/WhatDefinesASpecies.txt,      What defines a species?    ,CNN,2023-05-12,https://www.cnn.com/2023/05/12/world/what-is-a-species-explainer-scn/index.html
CNN/ANewGroupOfButterfliesHas.txt,      A new group of butterflies has been named after the ‘Lord of the Rings’ villain    ,CNN,2023-05-12,https://www.cnn.com/2023/05/12/world/saurona-butterflies-lord-of-the-rings-study-scn/index.html
CNN/AstronomersSpotLargestCosmicExplosionEver.txt,      Astronomers spot largest cosmic explosion ever witnessed    ,CNN,2023-05-12,https://www.cnn.com/2023/05/12/world/largest-cosmic-explosion-scn/index.html
CNN/MysteriousRumblingsWereRecordedInEarths.txt,      Mysterious rumblings were recorded in Earth’s stratosphere    ,CNN,2023-05-11,https://www.cnn.com/2023/05/11/world/stratosphere-sounds-scn/index.html
CNN/HowDidMassivePrehistoricThunderBeasts.txt,"      How did massive prehistoric ‘thunder beasts’ get super big, super fast?    ",CNN,2023-05-11,https://www.cnn.com/2023/05/11/world/thunder-beasts-evolution-size-scn/index.html
CNN/HowTheVoyagerProbesKeepGoing.txt,      How the Voyager probes keep going and going decades after launch    ,CNN,2023-05-10,https://www.cnn.com/2023/05/10/world/nasa-voyager-probes-power-scn/index.html
CNN/WebbTelescopeSpiesEvidenceOfHidden.txt,      Webb telescope spies evidence of hidden planets around nearby star    ,CNN,2023-05-08,https://www.cnn.com/2023/05/08/world/webb-telescope-fomalhaut-belts-scn/index.html
CNN/ScientistsUsedDnaToUnlockWho.txt,"      Scientists used DNA to unlock who wore a 25,000-year-old pendant    ",CNN,2023-05-06,https://www.cnn.com/2023/05/06/world/ancient-pendant-science-newsletter-wt-scn/index.html
CNN/ASurprisingNumberOfDriftingSea.txt,      A surprising number of drifting sea creatures found living in the Great Pacific Garbage Patch    ,CNN,2023-05-05,https://www.cnn.com/2023/05/05/world/sea-life-great-pacific-garbage-patch-climate-scn/index.html
CNN/ScientistsUnlockNewSecretsFromA.txt,      Scientists unlock new secrets from a male woolly mammoth tusk    ,CNN,2023-05-03,https://www.cnn.com/2023/05/03/world/woolly-mammoths-ancient-hormones-scn/index.html
CNN/AstronomersObserveStarSwallowingPlanetFor.txt,      Astronomers observe star swallowing planet for first time – and it’s the size of Jupiter    ,CNN,2023-05-03,https://www.cnn.com/2023/05/03/world/star-swallows-planet-study-scli-intl-scn/index.html
CNN/HowTheTechnologyBehindChatgptCould.txt,      How the technology behind ChatGPT could make mind-reading a reality    ,CNN,2023-05-23,https://www.cnn.com/2023/05/23/tech/chatgpt-mind-reading/index.html
CNN/HundredsOfNewlyDiscoveredSpeciesUnder.txt,      Hundreds of newly discovered species under threat in Southeast Asia’s Mekong region    ,CNN,2023-05-23,https://www.cnn.com/2023/05/23/asia/wwf-greater-mekong-new-species-intl-hnk/index.html
CNN/SleepApneaRaisesRiskOfLong.txt,"      Sleep apnea raises risk of long Covid by up to 75% for some, study says    ",CNN,2023-05-11,https://www.cnn.com/2023/05/11/health/long-covid-sleep-apnea-study-wellness/index.html
CNN/GlobalLossOfWildlifeIsSignificantly.txt,"      Global loss of wildlife is ‘significantly more alarming’ than previously thought, according to a new study    ",CNN,2023-05-22,https://www.cnn.com/2023/05/22/world/wildlife-crisis-biodiversity-scn-climate-intl/index.html
CNN/HurricaneSeasonStartsNextWeekForecasters.txt,      Hurricane season starts next week. Forecasters are already watching a system in the Atlantic    ,CNN,2023-05-22,https://www.cnn.com/2023/05/22/weather/atlantic-disturbance-hurricane-season-wxn/index.html
CNN/TheWorldsLargestLakesAreShrinking.txt,"      The world’s largest lakes are shrinking dramatically, and scientists say they have figured out why    ",CNN,2023-05-18,https://www.cnn.com/2023/05/18/world/disappearing-lakes-reservoirs-water-climate-intl/index.html
CNN/OlderDogsWhoSleepBadlyMay.txt,"      Older dogs who sleep badly may have dementia, study says    ",CNN,2023-05-17,https://www.cnn.com/2023/05/17/health/dog-dementia-sleep-wellness/index.html
CNN/FoodsAndDrinksPackagedForKids.txt,"      Foods and drinks packaged for kids are higher in sugar and lower in nutrition, study shows    ",CNN,2023-05-04,https://www.cnn.com/2023/05/04/health/kids-packaged-food-nutrition-wellness/index.html
GLOBE_AND_MAIL/MapOfDarkMatterShedsNew.txt,Map of dark matter sheds new light on forces shaping the universe ,GLOBE AND MAIL,2023-04-11,https://www.theglobeandmail.com/business/technology/science/article-map-of-dark-matter-sheds-new-light-on-forces-shaping-the-universe/
GLOBE_AND_MAIL/ExcessiveHeatFromClimateChangeIs.txt,"Excessive heat from climate change is key factor in Horn of Africa drought, scientists find",GLOBE AND MAIL,2023-04-27,https://www.theglobeandmail.com/world/article-excessive-heat-from-climate-change-is-key-factor-in-horn-of-africa/
GLOBE_AND_MAIL/FusionBreakthroughCouldBeClimateEnergy.txt,"Fusion breakthrough could be climate, energy game-changer",GLOBE AND MAIL,2022-12-13,https://www.theglobeandmail.com/canada/article-nuclear-fusion-breakthrough-us-announcement/
GLOBE_AND_MAIL/HowAidrivenLabsWillFasttrackThe.txt,How AI-driven labs will fast-track the future of everything,GLOBE AND MAIL,2023-04-28,https://www.theglobeandmail.com/business/article-ai-labs-future-research/
GLOBE_AND_MAIL/SpidersAreStuckInAWeb.txt,Spiders are stuck in a web of misinformation. Scientists hope to free them,GLOBE AND MAIL,2023-04-15,https://www.theglobeandmail.com/canada/article-spiders-are-stuck-in-a-web-of-misinformation-scientists-hope-to-free/
